year_x,term_x,subject_x,number_x,enrollment,gpa,fName,lName
2018,fall,AAS,100,31,3.527096774,Merin,Thomas
2018,fall,AAS,105,24,3.694583333,Lila,Sharif
2018,fall,AAS,211,28,2.964642857,Mimi,Nguyen
2018,fall,AAS,246,31,3.720645161,Soo,Kwon
2018,fall,AAS,287,30,3.955333333,Lila,Sharif
2018,fall,ABE,100,53,3.79245283,Angela,Green-Miller
2018,fall,ABE,223,42,3.365,Tony,Grift
2018,fall,ABE,224,43,3.59,Rabin,Bhattarai
2018,fall,ABE,430,110,3.942727273,Paul,Davidson
2018,fall,ABE,436,41,3.275853659,Xinlei,Wang
2018,fall,ABE,466,24,3.319583333,Alan,Hansen
2018,fall,ABE,488,30,3.466666667,Vijay,Singh
2018,fall,ACCY,201,31,3.430322581,Mitchell,Fisher
2018,fall,ACCY,201,35,3.285142857,Mitchell,Fisher
2018,fall,ACCY,202,26,2.653076923,Julia,Shapland
2018,fall,ACCY,301,28,3.297142857,Wei,Li
2018,fall,ACCY,301,28,3.130714286,Spencer,Anderson
2018,fall,ACCY,301,27,3.58037037,Spencer,Anderson
2018,fall,ACCY,301,25,3.4804,Zhiguang,Wang
2018,fall,ACCY,301,24,3.319583333,Wei,Li
2018,fall,ACCY,301,24,3.277916667,Theodore,Sougiannis
2018,fall,ACCY,301,27,3.297777778,Zhiguang,Wang
2018,fall,ACCY,301,27,3.246666667,Theodore,Sougiannis
2018,fall,ACCY,302,31,3.21483871,Thomas,Finnegan
2018,fall,ACCY,302,32,3.4378125,Thomas,Finnegan
2018,fall,ACCY,302,30,3.467333333,Martin,Wu
2018,fall,ACCY,302,31,3.365806452,Susan,Curtis
2018,fall,ACCY,302,30,3.456666667,Susan,Curtis
2018,fall,ACCY,302,31,3.194516129,Susan,Curtis
2018,fall,ACCY,302,32,3.4796875,Martin,Wu
2018,fall,ACCY,303,27,2.988148148,Wei,Zhu
2018,fall,ACCY,303,30,3.244666667,Wei,Zhu
2018,fall,ACCY,303,33,3.363333333,David,Godsell
2018,fall,ACCY,303,33,3.293030303,David,Godsell
2018,fall,ACCY,303,32,3.364375,Brian,Hamm
2018,fall,ACCY,303,33,3.233030303,Brian,Hamm
2018,fall,ACCY,303,33,3.353030303,Wei,Li
2018,fall,ACCY,304,37,3.054054054,Seung,Koo
2018,fall,ACCY,304,33,3.413939394,Seung,Koo
2018,fall,ACCY,304,35,3.457428571,Seung,Koo
2018,fall,ACCY,304,34,3.04,Christie,Hayne
2018,fall,ACCY,304,35,3.238,Christie,Hayne
2018,fall,ACCY,304,33,3.636666667,Christie,Hayne
2018,fall,ACCY,312,24,2.945,Michael,Penn
2018,fall,ACCY,312,32,3.58375,Michael,Penn
2018,fall,ACCY,312,31,3.366451613,Michael,Penn
2018,fall,ACCY,312,30,3.334333333,Michael,Penn
2018,fall,ACCY,312,29,3.32137931,Amanda,Alt
2018,fall,ACCY,312,28,3.368928571,Charles,Holder
2018,fall,ACCY,312,31,3.301290323,Amanda,Alt
2018,fall,ACCY,405,23,3.463043478,Justin,Leiby
2018,fall,ACCY,405,24,3.541666667,Justin,Leiby
2018,fall,ACCY,405,22,3.651363636,Justin,Leiby
2018,fall,ACCY,410,33,3.363636364,Cynthia,Steward
2018,fall,ACCY,410,34,3.372352941,Cynthia,Steward
2018,fall,ACCY,410,39,3.385128205,Michael,Kustanovich
2018,fall,ACCY,410,32,3.3753125,Michael,Kustanovich
2018,fall,ACCY,415,36,3.360833333,Michael,Lullo
2018,fall,ACCY,415,34,3.136764706,Michael,Lullo
2018,fall,ACCY,415,35,3.199428571,Michael,Lullo
2018,fall,ACCY,451,30,3.333333333,Charles,Holder
2018,fall,ACCY,451,32,3.5734375,Matthew,Hutchens
2018,fall,ACCY,451,31,3.387096774,Charles,Holder
2018,fall,ACCY,451,34,3.343235294,Matthew,Hutchens
2018,fall,ACCY,451,27,3.37037037,Thomas,Sternburg
2018,fall,ACCY,500,36,3.860833333,Gerlando,Augusto Sampaio
2018,fall,ACCY,500,38,3.816052632,Gerlando,Augusto Sampaio
2018,fall,ACCY,500,675,3.71642963,Oktay,Urcan
2018,fall,ACCY,500,46,2.963695652,Li,Zhang
2018,fall,ACCY,501,129,3.553643411,Gregory,Davis
2018,fall,ACCY,502,37,3.532162162,Rachel,Schwartz
2018,fall,ACCY,502,42,3.658809524,Rachel,Schwartz
2018,fall,ACCY,502,31,3.387419355,Rachel,Schwartz
2018,fall,ACCY,504,27,3.420740741,Heather,Pesch
2018,fall,ACCY,504,43,3.349534884,Heather,Pesch
2018,fall,ACCY,504,39,3.445128205,Heather,Pesch
2018,fall,ACCY,505,35,3.2,Angel,Chatterton
2018,fall,ACCY,505,34,3.352941176,Daniel,Holder
2018,fall,ACCY,505,34,3.588235294,Daniel,Holder
2018,fall,ACCY,505,26,3.576923077,Angel,Chatterton
2018,fall,ACCY,505,94,3.734468085,Matthew,Hutchens
2018,fall,ACCY,510,37,3.17972973,Cynthia,Steward
2018,fall,ACCY,510,31,3.580322581,John,Hepp
2018,fall,ACCY,510,35,3.571142857,John,Hepp
2018,fall,ACCY,510,39,3.418205128,Cynthia,Steward
2018,fall,ACCY,512,37,3.676216216,Fei,Du
2018,fall,ACCY,512,38,3.772894737,Fei,Du
2018,fall,ACCY,512,33,3.696969697,Fei,Du
2018,fall,ACCY,515,30,3.411333333,Yuepin,Zhou
2018,fall,ACCY,515,31,3.204516129,Yuepin,Zhou
2018,fall,ACCY,515,30,3.445,Yuepin,Zhou
2018,fall,ACCY,517,29,3.483103448,Adel,Ibrahim
2018,fall,ACCY,517,31,3.440967742,Adel,Ibrahim
2018,fall,ACCY,518,41,3.983658537,Frank,Nekrasz
2018,fall,ACCY,551,22,3.363181818,Thomas,Sternburg
2018,fall,ACCY,556,24,3.708333333,Daniel,Holder
2018,fall,ACCY,556,25,3.64,Daniel,Holder
2018,fall,ACCY,570,207,3.787874396,Robert,Brunner
2018,fall,ACE,100,23,2.826086957,Lisa,Gundersen
2018,fall,ACE,161,23,3.623913043,Andre,Fernandes Tomon
2018,fall,ACE,210,146,3.324520548,Peter,Christensen
2018,fall,ACE,222,151,3.22986755,Paul,Stoddard
2018,fall,ACE,240,172,3.145581395,Paul,Stoddard
2018,fall,ACE,251,163,3.251595092,Hope,Michelson
2018,fall,ACE,261,87,3.494022989,Lisa,Gundersen
2018,fall,ACE,306,37,3.207027027,A,Endres
2018,fall,ACE,335,31,3.656129032,Brenna,Ellison
2018,fall,ACE,341,25,3.4532,Sharon,Allen
2018,fall,ACE,341,26,3.745384615,Ann,Finnegan
2018,fall,ACE,345,126,3.486904762,Nicholas,Paulson
2018,fall,ACE,346,63,3.392222222,John,Breen
2018,fall,ACE,398,52,3.961538462,Craig,Lemoine
2018,fall,ACE,406,28,3.250714286,A,Endres
2018,fall,ACE,411,43,3.224883721,Katherine,Baylis
2018,fall,ACE,427,37,3.585945946,Mindy,Mallory
2018,fall,ACE,427,63,3.047777778,Mindy,Mallory
2018,fall,ACE,428,39,3.316666667,Michel,Robe
2018,fall,ACE,432,21,3.840952381,Todd,Kuethe
2018,fall,ACE,435,71,3.347323944,Jon,Scholl
2018,fall,ACE,444,45,3.644888889,Gary,Schnitkey
2018,fall,ACE,444,46,3.485434783,Gary,Schnitkey
2018,fall,ACE,445,33,3.878484848,Craig,Lemoine
2018,fall,ACE,455,51,3.686862745,Katherine,Baylis
2018,fall,ACE,499,27,3.296666667,Denise,Martin
2018,fall,ACE,562,24,3.7225,Benjamin,Crost
2018,fall,ACE,564,28,3.691428571,Benjamin,Crost
2018,fall,ACES,101,32,3.9375,Jan,Brooks
2018,fall,ACES,101,29,3.919655172,Cory,Suski
2018,fall,ACES,101,23,3.942173913,Jan,Brooks
2018,fall,ADV,150,59,3.870338983,Steven,Hall
2018,fall,ADV,150,294,3.641734694,Steven,Hall
2018,fall,ADV,281,55,2.872727273,Patrick,Vargas
2018,fall,ADV,283,55,3.824909091,Steve,Raquel
2018,fall,ADV,283,55,3.800545455,Steve,Raquel
2018,fall,ADV,283,50,3.8806,Steve,Raquel
2018,fall,ADV,284,51,3.465098039,Brittany,Duff
2018,fall,ADV,284,52,3.475384615,Jiachen,Yao
2018,fall,ADV,284,47,3.41212766,Regina,Ahn
2018,fall,ADV,305,76,3.526315789,Mike,Yao
2018,fall,ADV,310,120,3.05625,John,Wirtz
2018,fall,ADV,311,39,3.393076923,Jason,Chambers
2018,fall,ADV,390,142,3.007042254,Peter,Sheldon
2018,fall,ADV,393,81,3.745679012,Michelle,Nelson
2018,fall,ADV,409,46,3.783043478,Steve,Raquel
2018,fall,ADV,410,58,3.373965517,Sanghwa,Oh
2018,fall,ADV,460,56,3.416785714,Chang,Ham
2018,fall,ADV,460,55,3.460909091,Chang,Ham
2018,fall,ADV,483,54,3.228703704,Sela,Sar
2018,fall,ADV,483,53,3.283396226,Harsh,Taneja
2018,fall,ADV,498,27,3.889259259,Shachar,Meron
2018,fall,ADV,498,28,3.881071429,Shachar,Meron
2018,fall,ADV,498,21,3.683809524,Shachar,Meron
2018,fall,AE,100,57,3.760350877,Brian,Woodard
2018,fall,AE,100,26,3.59,David,Degenhardt
2018,fall,AE,100,51,3.614705882,Neil,Mehta
2018,fall,AE,199,39,3.376153846,Julia,Laystrom-Woodar
2018,fall,AE,199,38,3.588157895,Julia,Laystrom-Woodar
2018,fall,AE,202,49,3.101836735,Huy,Tran
2018,fall,AE,311,73,2.904383562,J,Dutton
2018,fall,AE,321,68,2.397352941,Ioannis,Chasiotis
2018,fall,AE,323,46,2.746956522,Huck,Chew
2018,fall,AE,352,47,2.965106383,Cedric,Langbort
2018,fall,AE,353,65,3.400307692,Timothy,Bretl
2018,fall,AE,402,58,2.89137931,Bruce,Conway
2018,fall,AE,416,53,3.263962264,Michael,Selig
2018,fall,AE,433,117,2.74965812,Joshua,Rovey
2018,fall,AE,442,75,2.724933333,Jason,Merret
2018,fall,AE,442,60,3.083833333,Michael,Lembeck
2018,fall,AE,460,126,3.468888889,Brian,Woodard
2018,fall,AE,483,120,3.775083333,Grace,Gao
2018,fall,AFRO,100,31,2.957419355,Ronald,Bailey
2018,fall,AFRO,132,25,3.2268,John,Meyers
2018,fall,AFRO,228,28,3.548214286,John,Meyers
2018,fall,AFRO,411,28,3.25,Helen,Neville
2018,fall,AFST,210,35,3.248,Manisha,Basu
2018,fall,AGCM,110,26,3.461538462,Heather,Cupps-Miller
2018,fall,AGCM,220,21,3.127142857,Heather,Cupps-Miller
2018,fall,AGED,230,82,3.492439024,Kari,Keating
2018,fall,AGED,260,170,3.511764706,Jason,Emmert
2018,fall,AGED,280,28,3.3225,Debra,Korte
2018,fall,AGED,380,72,3.444583333,Jasmine,Collins
2018,fall,AGED,480,32,3.854375,Kari,Keating
2018,fall,AHS,199,28,3.833214286,April,Carter
2018,fall,AIS,101,29,3.378965517,Silvia,Soto
2018,fall,AIS,101,24,3.36125,Silvia,Soto
2018,fall,ANSC,100,172,3.39122093,Douglas,Parrett
2018,fall,ANSC,103,74,3.941486486,Alan,Cobb
2018,fall,ANSC,110,22,3.363181818,Crystal,Allen
2018,fall,ANSC,110,53,3.503207547,Crystal,Allen
2018,fall,ANSC,206,39,3.803333333,Kevin,Kline
2018,fall,ANSC,221,148,2.605405405,Jonathan,Beever
2018,fall,ANSC,222,166,2.454036145,Matthew,Wheeler
2018,fall,ANSC,250,302,3.612781457,Sarah,Albert
2018,fall,ANSC,251,48,3.125,Andrew,Steelman
2018,fall,ANSC,298,84,3.726190476,Katelyn,Jones-Hamlow
2018,fall,ANSC,305,33,3.575757576,Sarah,Albert
2018,fall,ANSC,350,47,3.361702128,Jason,Ridlon
2018,fall,ANSC,370,64,3.14578125,Amy,Fischer-Brown
2018,fall,ANSC,401,50,3.7732,Daniel,Shike
2018,fall,ANSC,420,32,3.1359375,James,Drackley
2018,fall,ANSC,422,61,3.15852459,Kelly,Swanson
2018,fall,ANSC,431,35,3.076571429,Romana,Nowak
2018,fall,ANSC,452,40,3.60825,Anna,Dilger
2018,fall,ANSC,498,70,3.852285714,Katelyn,Jones-Hamlow
2018,fall,ANSC,499,47,3.574255319,Alfred,Roca
2018,fall,ANTH,101,392,2.999413265,Elise,Kramer
2018,fall,ANTH,103,321,3.695046729,Ofira,Fuchs
2018,fall,ANTH,105,54,2.889074074,Erin,Benson
2018,fall,ANTH,180,270,3.38162963,Helaine,Silverman
2018,fall,ANTH,230,23,3.160434783,Virginia,Dominguez
2018,fall,ANTH,368,21,3.34952381,Virginia,Dominguez
2018,fall,ANTH,372,24,3.930833333,Jennifer,Davis
2018,fall,ANTH,441,27,3.765555556,Ripan,Malhi
2018,fall,ARAB,150,31,3.656129032,Eman,Saadah
2018,fall,ARCH,171,137,3.253941606,Lynne,Dearborn
2018,fall,ARCH,210,49,2.871020408,Heather,Grossman
2018,fall,ARCH,231,109,3.532110092,Randall,Deutsch
2018,fall,ARCH,273,99,2.875656566,Andrea,Melgarejo De Be
2018,fall,ARCH,341,60,3.028166667,Richard,Strand
2018,fall,ARCH,342,42,2.825952381,Mohamed,Boubekri
2018,fall,ARCH,351,87,2.805172414,Pouyan,Asem
2018,fall,ARCH,410,36,3.712777778,John,Senseney
2018,fall,ARCH,412,28,3.047857143,Heather,Grossman
2018,fall,ARCH,417,32,3.5734375,Jennifer,Burns
2018,fall,ARCH,423,23,3.724347826,Kathryn,Anthony
2018,fall,ARCH,451,76,2.855394737,Abbas,Aminmansour
2018,fall,ARCH,490,26,3.576923077,Lynne,Dearborn
2018,fall,ARCH,536,88,3.397840909,Sudarshan,Krishnan
2018,fall,ARCH,577,96,3.254270833,John,Stallmeyer
2018,fall,ART,310,45,3.711333333,Molly,Briggs
2018,fall,ARTD,225,25,3.2004,James,Kendall
2018,fall,ARTD,230,31,3.829032258,David,Weightman
2018,fall,ARTD,328,57,3.685087719,Deana,McDonagh
2018,fall,ARTD,426,37,3.766216216,David,Weightman
2018,fall,ARTE,202,22,3.863636364,Jorge,Lucero
2018,fall,ARTF,101,160,3.0980625,Jorge,Lucero
2018,fall,ARTH,110,21,3.412857143,Sarah,Richter
2018,fall,ARTH,231,32,3.6578125,Lisa,Rosenthal
2018,fall,ARTH,242,67,3.398507463,Kristin,Romberg
2018,fall,ARTH,360,32,3.09375,Lisa,Rosenthal
2018,fall,ARTH,403,25,3.6812,Anne,Burkus-Chasson
2018,fall,ASRM,199,40,3.65,Corrie,Proksa
2018,fall,ASRM,199,33,3.848484848,Corrie,Proksa
2018,fall,ASRM,199,28,3.333571429,Klara,Buysse
2018,fall,ASRM,210,66,2.777272727,Samal,Abdikerimova
2018,fall,ASRM,406,44,3.447272727,Richard,Sowers
2018,fall,ASRM,410,78,3.313076923,Wing,Chong
2018,fall,ASRM,469,23,2.940869565,Klara,Buysse
2018,fall,ASRM,471,103,3.064951456,Paa,Cole
2018,fall,ASRM,510,26,3.615769231,Wing,Chong
2018,fall,ASTR,100,169,3.46739645,Amanda,Winans
2018,fall,ASTR,121,135,3.535777778,Amanda,Winans
2018,fall,ASTR,122,171,3.28871345,Bryan,Dunne
2018,fall,ASTR,150,108,3.311851852,Bryan,Dunne
2018,fall,ASTR,210,66,3.171818182,Athol,Kemball
2018,fall,ASTR,350,37,3.658108108,Xin,Liu
2018,fall,ASTR,404,34,2.048823529,Telemachos,Mouschovias
2018,fall,ASTR,406,44,3.144545455,Tony,Wong
2018,fall,ATMS,100,202,3.417722772,Jeffrey,Frame
2018,fall,ATMS,120,567,3.610440917,Eric,Snodgrass
2018,fall,ATMS,140,100,3.3102,Anna,Nesbitt
2018,fall,ATMS,201,38,3.842631579,Eric,Snodgrass
2018,fall,ATMS,301,23,3.463913043,Brian,Jewett
2018,fall,ATMS,302,25,2.9208,Zhuo,Wang
2018,fall,ATMS,303,29,2.804137931,Jeffrey,Frame
2018,fall,ATMS,421,32,3.364375,Anna,Nesbitt
2018,fall,BADM,199,25,3.96,Michael,Bednar
2018,fall,BADM,210,39,3.641282051,Eric,Larson
2018,fall,BADM,210,41,3.634390244,Eric,Larson
2018,fall,BADM,261,63,3.968253968,John,Quarton
2018,fall,BADM,300,203,3.201970443,Margaret,Wright
2018,fall,BADM,300,56,3.428571429,Margaret,Wright
2018,fall,BADM,300,138,3.394130435,Michael,Fricke
2018,fall,BADM,310,568,3.3425,E,Love
2018,fall,BADM,311,55,3.108727273,James,Dahl
2018,fall,BADM,311,36,3.509722222,James,Dahl
2018,fall,BADM,313,25,3.7068,Hyunsun,Kim
2018,fall,BADM,314,44,3.652045455,James,Dahl
2018,fall,BADM,320,319,3.800532915,Mark,Wolters
2018,fall,BADM,320,318,3.901792453,Mark,Wolters
2018,fall,BADM,321,48,3.777916667,Shahbaz,Gill
2018,fall,BADM,322,39,3.888974359,Myoung,Kim
2018,fall,BADM,322,37,3.621891892,Er,Fang
2018,fall,BADM,322,25,3.8264,Myoung,Kim
2018,fall,BADM,323,38,3.572894737,Tiffany,White
2018,fall,BADM,324,40,3.8005,Hongyan,Liang
2018,fall,BADM,325,28,3.679642857,Minkyung,Koo
2018,fall,BADM,325,42,3.826666667,Minkyung,Koo
2018,fall,BADM,326,36,3.555555556,Yunchuan,Liu
2018,fall,BADM,327,46,3.57826087,Mehdi,Nezami
2018,fall,BADM,329,39,3.683846154,Ravi,Mehta
2018,fall,BADM,335,66,3.570606061,Nehemiah,Scott
2018,fall,BADM,336,54,3.660740741,Udatta,Palekar
2018,fall,BADM,340,39,3.795641026,Michael,Fricke
2018,fall,BADM,350,47,3.440212766,Vishal,Sachdev
2018,fall,BADM,350,56,3.411428571,Rangarajan,Parthasarathy
2018,fall,BADM,350,51,3.280588235,Vishal,Sachdev
2018,fall,BADM,350,29,2.805517241,Rangarajan,Parthasarathy
2018,fall,BADM,350,64,3.880625,Matthew,Nelson
2018,fall,BADM,350,28,3.1675,Rangarajan,Parthasarathy
2018,fall,BADM,351,65,3.908153846,Anton,Ivanov
2018,fall,BADM,352,56,3.7925,Aravinda,Garimella
2018,fall,BADM,353,39,3.70974359,Vidya,Haran
2018,fall,BADM,353,61,3.666885246,Vidya,Haran
2018,fall,BADM,356,51,3.67372549,Sung,Kim
2018,fall,BADM,367,64,3.7559375,Steven,Michael
2018,fall,BADM,374,27,3.642962963,Han,Ye
2018,fall,BADM,374,24,3.666666667,Venkatasub,Venkateswaran
2018,fall,BADM,374,43,3.891860465,Hongyan,Liang
2018,fall,BADM,374,52,3.500576923,Han,Ye
2018,fall,BADM,375,38,3.421315789,Yuqian,Xu
2018,fall,BADM,375,53,3.378301887,Yuqian,Xu
2018,fall,BADM,375,38,3.5,Satish,Boregowda
2018,fall,BADM,375,54,3.65462963,Satish,Boregowda
2018,fall,BADM,377,48,3.826666667,Satish,Boregowda
2018,fall,BADM,378,37,3.063513514,Nehemiah,Scott
2018,fall,BADM,380,31,3.903870968,Candace,Martinez
2018,fall,BADM,380,35,3.82,Candace,Martinez
2018,fall,BADM,380,37,3.721621622,Candace,Martinez
2018,fall,BADM,381,54,3.877407407,Kun,Yao
2018,fall,BADM,382,29,3.839310345,Hyewon,Oh
2018,fall,BADM,445,28,3.726071429,Jeffrey,Kurtz
2018,fall,BADM,446,26,3.846923077,Steven,Michael
2018,fall,BADM,449,37,3.485945946,June-Young,Kim
2018,fall,BADM,449,40,3.842,Mario,Schijven
2018,fall,BADM,449,40,3.76675,Eunkwang,Seo
2018,fall,BADM,449,40,3.8835,Eva,Herbolzheimer
2018,fall,BADM,449,39,3.486923077,June-Young,Kim
2018,fall,BADM,449,39,3.897692308,Phillip,Anderson
2018,fall,BADM,449,42,3.626904762,June-Young,Kim
2018,fall,BADM,449,39,3.838205128,Mario,Schijven
2018,fall,BADM,449,39,3.572564103,Joseph,Mahoney
2018,fall,BADM,449,37,3.829189189,Phillip,Anderson
2018,fall,BADM,460,56,3.791964286,Hongyan,Liang
2018,fall,BADM,508,44,3.462727273,Matthew,Kraatz
2018,fall,BADM,508,31,3.322580645,Matthew,Kraatz
2018,fall,BADM,509,38,3.693157895,Michael,Bednar
2018,fall,BADM,514,30,3.811666667,E,Love
2018,fall,BADM,520,36,3.658055556,Hayden,Noel
2018,fall,BADM,520,44,3.591363636,Hayden,Noel
2018,fall,BADM,520,655,3.843022901,Hayden,Noel
2018,fall,BADM,525,35,3.743714286,Ravi,Mehta
2018,fall,BADM,525,32,3.4790625,Ravi,Mehta
2018,fall,BADM,528,31,3.344193548,Tiffany,White
2018,fall,BADM,553,37,3.567297297,Paul,Lansing
2018,fall,BADM,554,34,3.088529412,Vishal,Sachdev
2018,fall,BADM,562,52,3.904038462,Anton,Ivanov
2018,fall,BADM,566,34,3.588235294,Sridhar,Seshadri
2018,fall,BADM,567,35,3.839428571,Dilip,Chhajed
2018,fall,BADM,567,39,3.588974359,Dilip,Chhajed
2018,fall,BADM,567,523,3.348011472,Udatta,Palekar
2018,fall,BADM,567,42,3.468333333,Yuqian,Xu
2018,fall,BADM,567,87,3.23045977,Udatta,Palekar
2018,fall,BADM,572,44,3.719318182,Venkatasub,Venkateswaran
2018,fall,BADM,572,62,3.408387097,Sridhar,Seshadri
2018,fall,BADM,576,43,3.674651163,Sung,Kim
2018,fall,BADM,586,38,3.886315789,Tina,Girndt-Clougher
2018,fall,BADM,590,272,3.810220588,Marcelo,Bucheli
2018,fall,BADM,590,369,3.893550136,Mike,Yao
2018,fall,BADM,590,413,3.919443099,Aric,Rindfleisch
2018,fall,BADM,590,144,3.747777778,Kevin,Hartman
2018,fall,BADM,590,564,3.777198582,Thomas,Parkinson
2018,fall,BADM,590,24,3.82,June-Young,Kim
2018,fall,BADM,593,63,3.698888889,Sharon,Shavitt
2018,fall,BADM,595,23,3.869565217,Jeffrey,Kurtz
2018,fall,BIOC,460,24,3.583333333,David,Shapiro
2018,fall,BIOE,100,76,3.934210526,Andrew,Smith
2018,fall,BIOE,120,55,3.697090909,Karin,Jensen
2018,fall,BIOE,201,61,3.612131148,Jennifer,Amos
2018,fall,BIOE,202,34,3.411764706,Karin,Jensen
2018,fall,BIOE,206,64,3.78625,Michel,Bellini
2018,fall,BIOE,220,57,3.614210526,Andrew,Smith
2018,fall,BIOE,302,57,3.479298246,Brad,Sutton
2018,fall,BIOE,303,58,3.603448276,Marina,Marjanovic
2018,fall,BIOE,414,38,3.631842105,Marcia,Pool
2018,fall,BIOE,435,70,3.767142857,Jennifer,Amos
2018,fall,BIOE,476,74,3.608918919,Gregory,Underhill
2018,fall,BIOE,504,21,3.793809524,Fan,Lam
2018,fall,BIOE,505,31,3.591935484,Sergei,Maslov
2018,fall,BIOE,573,24,3.305833333,Dilip,Chhajed
2018,fall,BTW,250,22,3.607272727,Joseph,Grohens
2018,fall,BTW,250,23,3.624347826,Daniel,Kelly
2018,fall,BTW,250,21,3.238095238,William,Hechler
2018,fall,BTW,250,24,3.251666667,Heather,McLeer
2018,fall,BTW,250,22,3.425,Andrew,Moss
2018,fall,BTW,250,23,3.160434783,Heather,McLeer
2018,fall,BTW,250,21,3.61952381,Daniel,Kelly
2018,fall,BTW,250,22,3.258636364,Barry,Hudek
2018,fall,BTW,250,21,3.50952381,Barry,Hudek
2018,fall,BTW,250,24,3.55625,Daniel,Kelly
2018,fall,BTW,250,24,3.5575,Lee,McGuire
2018,fall,BTW,250,22,3.576363636,Benjamin,O'Dell
2018,fall,BTW,250,24,3.889166667,Zachariah,McVicker
2018,fall,BTW,250,22,3.728636364,Benjamin,O'Dell
2018,fall,BTW,250,24,3.71,Lee,McGuire
2018,fall,BTW,250,24,3.472083333,Lee,McGuire
2018,fall,BTW,250,22,3.286818182,Kay,Emmert
2018,fall,BTW,250,26,3.628846154,Joseph,Grohens
2018,fall,BTW,250,24,3.86125,John,Claborn
2018,fall,BTW,250,23,3.755217391,Gail,Hapke
2018,fall,BTW,250,23,3.796956522,John,Claborn
2018,fall,BTW,250,23,3.899130435,Gail,Hapke
2018,fall,BTW,250,23,3.565217391,Scott,Ricketts
2018,fall,BTW,250,22,3.470909091,Andrew,Moss
2018,fall,BTW,261,25,3.8136,Joseph,Grohens
2018,fall,BTW,261,25,3.6264,Joseph,Grohens
2018,fall,BTW,261,22,3.455,William,Hechler
2018,fall,BTW,271,23,3.507391304,Andrew,Moss
2018,fall,BUS,101,21,3.952380952,Lawrence,DeBrock
2018,fall,BUS,101,25,3.6136,Lawrence,DeBrock
2018,fall,BUS,101,26,3.846153846,Lawrence,DeBrock
2018,fall,BUS,101,27,3.716296296,Lawrence,DeBrock
2018,fall,BUS,101,26,3.756538462,Lawrence,DeBrock
2018,fall,BUS,101,27,3.83962963,Lawrence,DeBrock
2018,fall,BUS,101,28,3.822142857,Lawrence,DeBrock
2018,fall,BUS,101,25,3.694,Lawrence,DeBrock
2018,fall,BUS,101,28,3.833928571,Lawrence,DeBrock
2018,fall,BUS,101,27,3.938148148,Lawrence,DeBrock
2018,fall,BUS,101,26,3.808461538,Lawrence,DeBrock
2018,fall,BUS,101,27,3.914074074,Lawrence,DeBrock
2018,fall,BUS,101,27,3.962962963,Lawrence,DeBrock
2018,fall,BUS,101,28,3.714642857,Lawrence,DeBrock
2018,fall,BUS,101,27,3.728888889,Lawrence,DeBrock
2018,fall,BUS,101,28,3.619642857,Lawrence,DeBrock
2018,fall,BUS,101,24,3.750416667,Lawrence,DeBrock
2018,fall,BUS,101,24,3.515,Lawrence,DeBrock
2018,fall,BUS,101,27,3.852222222,Lawrence,DeBrock
2018,fall,BUS,101,27,3.790740741,Lawrence,DeBrock
2018,fall,BUS,101,28,3.893214286,Lawrence,DeBrock
2018,fall,BUS,101,25,3.6668,Lawrence,DeBrock
2018,fall,BUS,101,27,3.46962963,Lawrence,DeBrock
2018,fall,BUS,101,27,3.704074074,Lawrence,DeBrock
2018,fall,BUS,101,25,3.6004,Lawrence,DeBrock
2018,fall,BUS,101,30,3.789666667,Lawrence,DeBrock
2018,fall,BUS,101,29,3.92,Lawrence,DeBrock
2018,fall,BUS,101,29,3.885172414,Lawrence,DeBrock
2018,fall,BUS,101,23,3.913478261,Lawrence,DeBrock
2018,fall,CEE,195,197,3.520152284,James,LaFave
2018,fall,CEE,201,132,3.29030303,Hadi,Meidani
2018,fall,CEE,202,85,3.298,Praveen,Kumar
2018,fall,CEE,300,86,2.899418605,Pooyan,Kabir
2018,fall,CEE,310,50,2.96,Erol,Tutumluer
2018,fall,CEE,320,106,3.600849057,Mani,Golparvar Fard
2018,fall,CEE,330,145,3.575655172,Thanh,Nguyen
2018,fall,CEE,340,42,3.508333333,Ashlynn,Stillwell
2018,fall,CEE,350,42,3.524047619,Megan,Konar
2018,fall,CEE,360,84,3.294047619,Jinhui,Yan
2018,fall,CEE,380,47,2.744042553,Youssef,Hashash
2018,fall,CEE,398,22,3.576818182,Jeffery,Roesler
2018,fall,CEE,406,48,3.02875,Imad,Al-Qadi
2018,fall,CEE,408,26,3.115,Christopher,Barkan
2018,fall,CEE,409,30,3.844666667,John,Edwards
2018,fall,CEE,416,33,3.273030303,Rahim,Benekohal
2018,fall,CEE,421,114,3.56745614,Khaled,El-Rayes
2018,fall,CEE,421,25,3.1464,Khaled,El-Rayes
2018,fall,CEE,434,49,3.721428571,Seyed,Shafiee Jood
2018,fall,CEE,437,27,3.581481481,Roland,Cusick
2018,fall,CEE,442,28,3.750357143,Rosa,Espinosa Marzal
2018,fall,CEE,443,25,3.454,Roland,Cusick
2018,fall,CEE,450,24,3.680416667,Murugesu,Sivapalan
2018,fall,CEE,460,61,3.240819672,Larry,Fahnestock
2018,fall,CEE,461,67,3.36358209,German,Gurfinkel
2018,fall,CEE,463,41,3.455365854,Bassem,Andrawes
2018,fall,CEE,465,25,3.414,James,LaFave
2018,fall,CEE,470,51,3.85627451,Ahmed,Elbanna
