0,1,2,3,4,5,6,7,8,9,10,11,12
2018,spring,NEUR,598,0,UNKNOWN,56345,Lecture-Discussion,CPS,01:00 PM - 02:30 PM,F,,"Todd, N"
2018,spring,NEUR,598,0,UNKNOWN,54904,Lecture-Discussion,DEV,01:30 PM - 02:50 PM,F,819Psychology Building,"Fisher, C"
2018,spring,NEUR,598,0,UNKNOWN,68144,Lecture-Discussion,DPC,02:00 PM - 03:20 PM,W,508Psychology Building,"Hankin, B"
2018,spring,NEUR,598,0,UNKNOWN,68424,Lecture-Discussion,EMC,12:30 PM - 01:50 PM,M,608Psychology Building,"Baillargeon, R"
2018,spring,NEUR,598,0,UNKNOWN,64411,Lecture-Discussion,IN2,ARRANGED -,,,"Wickesberg, R"
2018,spring,NEUR,598,0,UNKNOWN,54906,Lecture-Discussion,IO,10:30 AM - 11:50 AM,M,508Psychology Building,"Newman, D"
2018,spring,NEUR,598,0,UNKNOWN,63429,Lecture-Discussion,JR2,05:00 PM - 05:50 PM,MWF,3269Beckman Institute,"Rhodes, J"
2018,spring,NEUR,598,0,UNKNOWN,57827,Lecture-Discussion,PJC,02:00 PM - 03:50 PM,M,508Psychology Building,"Derringer, JFraley, R"
2018,spring,NEUR,598,0,UNKNOWN,68132,Lecture-Discussion,PSI,ARRANGED -,,,"Lleras Buetti, S"
2018,spring,NEUR,598,0,UNKNOWN,54908,Lecture-Discussion,QUA,01:30 PM - 02:50 PM,W,819Psychology Building,"Regenwetter, M"
2018,spring,NEUR,598,0,UNKNOWN,59445,Lecture-Discussion,SJC,11:00 AM - 11:50 AM,F,708Psychology Building,"Stern, C"
2018,spring,NEUR,598,0,UNKNOWN,54910,Lecture-Discussion,SPO,12:00 PM - 01:20 PM,M,819Psychology Building,"Cheng, J"
2018,spring,NEUR,598,0,UNKNOWN,54912,Lecture-Discussion,VCH,12:00 PM - 01:20 PM,W,819Psychology Building,"Simons, D"
2018,spring,NEUR,302,3,UNKNOWN,67333,Lecture-Discussion,A,09:00 AM - 09:50 AM,MWF,31Psychology Building,"Rhodes, J"
2018,spring,NEUR,530,1,UNKNOWN,67406,Lecture-Discussion,CN,01:00 PM - 03:50 PM,F,ARRMedical Sciences Building,"Brown, J"
2018,spring,NEUR,445,4,UNKNOWN,67337,Lecture-Discussion,AL1,10:00 AM - 11:50 AM,R,11Psychology Building,"Egan, MFriberg, S"
2018,spring,NEUR,462,3,UNKNOWN,60202,Lecture,A,02:00 PM - 02:50 PM,MWF,1000Lincoln Hall,"Gillette, MGillette, RGribkova, EIyer, R"
2018,spring,NEUR,405,3,UNKNOWN,40314,Lecture-Discussion,AG4,03:30 PM - 04:50 PM,TR,31Psychology Building,"Dolcos, S"
2018,spring,NEUR,405,3,UNKNOWN,39855,Lecture-Discussion,AU3,03:30 PM - 04:50 PM,TR,31Psychology Building,"Dolcos, S"
2018,spring,NEUR,520,1,UNKNOWN,41202,Lecture-Discussion,2,02:30 PM - 03:20 PM,T,4269Beckman Institute,"Beshers, S"
2018,spring,NEUR,520,1,UNKNOWN,41626,Lecture-Discussion,MBM,04:00 PM - 05:00 PM,W,,"Gillette, MKong, H"
2018,spring,NEUR,520,1,UNKNOWN,66223,Lecture-Discussion,PQL,01:00 PM - 01:50 PM,R,140Burrill Hall,"Schroeder, N"
2018,spring,NEUR,413,3,UNKNOWN,44959,Lecture,AG4,09:30 AM - 10:50 AM,TR,23Psychology Building,"Gulley, JKang, S"
2018,spring,NEUR,413,3,UNKNOWN,44960,Lecture,AU3,09:30 AM - 10:50 AM,TR,23Psychology Building,"Gulley, JKang, S"
2018,spring,NEUR,432,3,UNKNOWN,47551,Lecture,AL1,02:00 PM - 03:20 PM,TR,2083Natural History Building,"Whitfield, C"
2018,spring,NEUR,419,3,UNKNOWN,41131,Lecture,A,09:30 AM - 10:50 AM,TR,1103Siebel Center for Comp Sci,"Nelson, M"
2018,spring,BCS,102,4,UNKNOWN,61651,Lecture-Discussion,A,11:00 AM - 11:50 AM,MTWR,1040Foreign Languages Building,"Pintar, JSavic, J"
2018,spring,BCS,302,3,UNKNOWN,68125,Lecture-Discussion,CIC,10:15 AM - 11:30 AM,TR,3072EForeign Languages Building,"Pintar, J"
2018,spring,BCS,202,4,UNKNOWN,61655,Lecture-Discussion,A,11:00 AM - 11:50 AM,MTWR,1040Foreign Languages Building,"Pintar, JSavic, J"
2018,spring,BIOC,445,3,UNKNOWN,61722,Lecture-Discussion,A,03:30 PM - 04:50 PM,TR,ARRRoger Adams Laboratory,"Nair, S"
2018,spring,BIOC,446,3,UNKNOWN,38713,Lecture,AL1,11:00 AM - 12:20 PM,TR,253Mechanical Engineering Bldg,"Zhang, K"
2018,spring,BIOC,595,0,UNKNOWN,31789,Lecture-Discussion,A,12:00 PM - 12:50 PM,F,124Burrill Hall,"Martinis, S"
2018,spring,BIOC,595,0,,,Lecture-Discussion,A,04:00 PM - 05:50 PM,W,124Burrill Hall,"Martinis, S"
2018,spring,IB,150,4,UNKNOWN,34480,Lecture,AL1,03:30 PM - 04:50 PM,TR,THEATLincoln Hall,"Clegg, B"
2018,spring,IB,150,4,UNKNOWN,65002,Lecture,AL2,11:00 AM - 12:50 PM,MWF,2020Natural History Building,"Arias Chauca, LClegg, BJones, CMesa, JMillan-Hernandez, C"
2018,spring,IB,335,4,UNKNOWN,34650,Lecture,AL1,09:00 AM - 09:50 AM,MWF,2083Natural History Building,"Downie, S"
2018,spring,IB,451,4,UNKNOWN,39288,Lecture,AL1,09:30 AM - 10:50 AM,TR,2020BNatural History Building,"Harmon-Threatt, A"
2018,spring,IB,271,5,UNKNOWN,45977,Lecture,AL1,11:00 AM - 11:50 AM,MWF,4016Natural History Building,"Chen, LCheng-De Vries, CZerpa Catanho, D"
2018,spring,IB,496,1,UNKNOWN,65854,Lecture,AW3,03:00 PM - 03:50 PM,MWF,2020Natural History Building,"Alleyne, MWissa, A"
2018,spring,IB,496,1,UNKNOWN,65897,Lecture,AW4,03:00 PM - 03:50 PM,MWF,2020Natural History Building,"Alleyne, MWissa, A"
2018,spring,IB,485,3,UNKNOWN,45981,Lecture-Discussion,A,11:00 AM - 12:20 PM,TR,2083Natural History Building,"Francis, B"
2018,spring,IB,420,3,UNKNOWN,34655,Lecture,A,10:00 AM - 10:50 AM,MWF,2083Natural History Building,"Bernacchi, C"
2018,spring,IB,329,3,UNKNOWN,56886,Lecture,A,03:00 PM - 03:50 PM,MWF,2079Natural History Building,"Behrens, CSuarez, A"
2018,spring,IB,427,4,UNKNOWN,34661,Lecture,AL1,02:00 PM - 02:50 PM,MWF,2083Natural History Building,"Alleyne, M"
2018,spring,IB,361,3,UNKNOWN,55722,Lecture,A,12:30 PM - 01:50 PM,TR,116Roger Adams Laboratory,"Allan, BWelsh, E"
2018,spring,IB,202,3,UNKNOWN,34641,Lecture,AL1,01:00 PM - 01:50 PM,MWF,180Bevier Hall,"Dolezal, AHauber, MMorphew, N"
2018,spring,IB,202,3,UNKNOWN,59272,Lecture,AL2,01:00 PM - 01:50 PM,MWF,180Bevier Hall,"Dolezal, AHauber, MMorphew, N"
2018,spring,IB,302,4,UNKNOWN,48172,Lecture,AL1,12:00 PM - 12:50 PM,MWF,2079Natural History Building,"Arias Chauca, LBerlocher, S"
2018,spring,IB,440,3,UNKNOWN,31543,Lecture,A,11:00 AM - 12:20 PM,TR,2020BNatural History Building,"Ainsworth, ELeakey, A"
2018,spring,IB,461,4,,,Lecture,3,11:00 AM - 11:50 AM,MWF,2083Natural History Building,"Hauber, M"
2018,spring,IB,461,4,,,Lecture,5,11:00 AM - 11:50 AM,MWF,2083Natural History Building,"Hauber, M"
2018,spring,IB,487,3,,,Lecture,A,11:00 AM - 11:50 AM,MW,"22ACES Lib, Info & Alum Ctr","Murphy, M"
2018,spring,IB,103,4,UNKNOWN,34443,Lecture,AL3,12:00 PM - 12:50 PM,MWF,1000Lincoln Hall,"Ming, RMorphew, N"
2018,spring,IB,481,4,UNKNOWN,34666,Lecture,AL1,12:00 PM - 12:50 PM,MWF,2083Natural History Building,"Allan, B"
2018,spring,IB,416,3,UNKNOWN,61603,Lecture-Discussion,A,01:00 PM - 01:50 PM,MWF,107Animal Sciences Laboratory,"Roca, A"
2018,spring,IB,513,1,UNKNOWN,34683,Lecture-Discussion,G1,12:00 PM - 12:50 PM,W,149National Soybean Res Ctr,"Marshall-Colon, A"
2018,spring,IB,513,1,UNKNOWN,40715,Lecture-Discussion,G2,12:00 PM - 12:50 PM,W,149National Soybean Res Ctr,"Marshall-Colon, A"
2018,spring,IB,435,3,UNKNOWN,66660,Lecture-Discussion,A,01:00 PM - 01:50 PM,MWF,2020ANatural History Building,"Berenbaum, MDemkovich, M"
2018,spring,IB,432,3,UNKNOWN,43661,Lecture,AL1,02:00 PM - 03:20 PM,TR,2083Natural History Building,"Whitfield, C"
2018,spring,MDIA,380,3,UNKNOWN,61610,Lecture-Discussion,B,01:00 PM - 03:50 PM,W,,"Rosenstein, J"
2018,spring,MDIA,590,2,UNKNOWN,68291,Lecture-Discussion,DIS,06:00 PM - 08:50 PM,T,231Gregory Hall,"Valdivia, A"
2018,spring,MDIA,590,2,UNKNOWN,65610,Lecture-Discussion,M,06:00 PM - 08:50 PM,T,336Gregory Hall,"Hay, J"
2018,spring,MDIA,572,4,UNKNOWN,50258,Lecture-Discussion,E,11:00 AM - 12:20 PM,TR,301Architecture Building,"Wise, K"
2018,spring,MDIA,270,3,UNKNOWN,67036,Lecture-Discussion,A,12:30 PM - 01:50 PM,TR,180Bevier Hall,"Clifton, D"
2018,spring,MDIA,390,1,UNKNOWN,64438,Lecture-Discussion,SH,04:00 PM - 05:50 PM,W,221Gregory Hall,"Hall, S"
2018,spring,MDIA,223,3,UNKNOWN,63460,Lecture-Discussion,AR1,05:00 PM - 07:50 PM,TR,213Gregory Hall,"Brazee, RReisner, A"
2018,spring,BIOE,572,4,UNKNOWN,63435,Lecture-Discussion,A,02:00 PM - 03:20 PM,TR,ARRDigital Computer Laboratory,"Best, CBhargava, RDobrucki, WPan, DSutton, B"
2018,spring,BIOE,310,3,UNKNOWN,60965,Lecture,LEC,12:30 PM - 01:50 PM,TR,32Psychology Building,"Dar, R"
2018,spring,BIOE,574,4,UNKNOWN,63437,Lecture-Discussion,A,09:30 AM - 10:50 AM,TR,ARRDigital Computer Laboratory,"Bradley, JKannan, S"
2018,spring,BIOE,498,1,UNKNOWN,60231,Lecture,GU,12:30 PM - 01:50 PM,TR,305Materials Science & Eng Bld,"Sirk, S"
2018,spring,BIOE,498,1,UNKNOWN,60233,Lecture,PII,12:30 PM - 01:50 PM,TR,225ATalbot Laboratory,"Imoukhuede, P"
2018,spring,BIOE,507,4,UNKNOWN,49397,Lecture-Discussion,A,01:30 PM - 02:50 PM,TR,ARRDigital Computer Laboratory,"Irudayaraj, J"
2018,spring,BIOE,540,4,UNKNOWN,66107,Lecture,A,02:00 PM - 03:15 PM,TR,1304Siebel Center for Comp Sci,"Warnow, T"
2018,spring,BIOE,598,1,UNKNOWN,64638,Lecture-Discussion,AMS,12:30 PM - 01:50 PM,TR,ARRDigital Computer Laboratory,"Nie, S"
2018,spring,BIOE,598,1,UNKNOWN,60232,Lecture,GU,12:30 PM - 01:50 PM,TR,305Materials Science & Eng Bld,"Sirk, S"
2018,spring,BIOE,598,1,UNKNOWN,60234,Lecture,PII,12:30 PM - 01:50 PM,TR,225ATalbot Laboratory,"Imoukhuede, P"
2018,spring,BIOE,598,1,UNKNOWN,66022,Lecture,PS,09:30 AM - 10:50 AM,MW,ARRDigital Computer Laboratory,"Gaj, T"
2018,spring,BIOE,598,1,UNKNOWN,64989,Lecture,RXB,12:30 PM - 01:50 PM,TR,104Talbot Laboratory,"Bhargava, R"
2018,spring,BIOE,570,1,UNKNOWN,63432,Lecture-Discussion,A,09:00 AM - 10:50 AM,F,1131Siebel Center for Comp Sci,"Pan, D"
2018,spring,BIOE,570,1,UNKNOWN,67341,Lecture-Discussion,B,ARRANGED -,,,"Pan, D"
2018,spring,BIOE,420,3,UNKNOWN,65299,Lecture,AL1,01:00 PM - 01:50 PM,MWF,253Mechanical Engineering Bldg,"Sutton, B"
2018,spring,BIOE,500,1,UNKNOWN,45301,Lecture,A,11:00 AM - 11:50 AM,T,ARRDigital Computer Laboratory,"Marjanovic, M"
2018,spring,BIOE,202,2,UNKNOWN,46396,Lecture,AL1,02:00 PM - 02:50 PM,W,1310Digital Computer Laboratory,"Jensen, K"
2018,spring,BIOE,205,3,UNKNOWN,60964,Lecture-Discussion,LEC,10:00 AM - 10:50 AM,MWF,253Mechanical Engineering Bldg,"Pool, M"
2018,spring,BIOE,583,4,UNKNOWN,66787,Lecture,A,02:00 PM - 03:20 PM,TR,ARRInstitute for Genomic Biology,"Clark, LFields, CHernaez Arrazola, MHudson, MSinha, S"
2018,spring,BIOE,303,2,UNKNOWN,59647,Lecture-Discussion,AL1,01:00 PM - 01:50 PM,M,335Mechanical Engineering Bldg,"Marjanovic, M"
2018,spring,BIOE,120,1,UNKNOWN,31790,Lecture,1,09:00 AM - 09:50 AM,W,114Transportation Building,"Marjanovic, MPool, M"
2018,spring,BIOE,481,3,UNKNOWN,66065,Lecture-Discussion,WMG,01:00 PM - 01:50 PM,MWF,153Mechanical Engineering Bldg,"Kersh, MShanley, J"
2018,spring,BIOE,481,3,UNKNOWN,63299,Lecture-Discussion,WMU,01:00 PM - 01:50 PM,MWF,153Mechanical Engineering Bldg,"Kersh, MShanley, J"
2018,spring,BIOE,415,2,UNKNOWN,33736,Lecture,AL1,12:00 PM - 12:50 PM,M,1310Digital Computer Laboratory,"Pool, M"
2018,spring,BIOE,416,3,UNKNOWN,53605,Lecture,A,10:00 AM - 10:50 AM,MWF,3015Electrical & Computer Eng Bldg,"Cunningham, B"
2018,spring,BIOE,360,3,UNKNOWN,60966,Lecture,LEC,09:00 AM - 09:50 AM,MWF,1310Digital Computer Laboratory,"Jensen, K"
2018,spring,BIOE,298,0,UNKNOWN,66793,Lecture-Discussion,B,09:30 AM - 10:50 AM,TR,106B8Engineering Hall,"Underhill, G"
2018,spring,BIOE,298,0,UNKNOWN,63406,Lecture-Discussion,MFI,09:30 AM - 10:50 AM,TR,106B1Engineering Hall,"Jensen, P"
2018,spring,BIOE,479,3,UNKNOWN,64046,Lecture-Discussion,AL1,12:30 PM - 01:50 PM,TR,ARRDigital Computer Laboratory,"Nie, S"
2018,spring,PHIL,316,3,UNKNOWN,32663,Lecture-Discussion,E1,11:00 AM - 12:20 PM,TR,329Gregory Hall,"Hillmer, P"
2018,spring,PHIL,316,3,UNKNOWN,32664,Lecture-Discussion,E2,02:00 PM - 03:20 PM,TR,329Gregory Hall,"Hillmer, P"
2018,spring,PHIL,110,3,UNKNOWN,37998,Lecture,AL1,11:00 AM - 11:50 AM,MW,THEATLincoln Hall,"Dann, M"
2018,spring,PHIL,547,4,UNKNOWN,60355,Lecture-Discussion,A,02:00 PM - 02:50 PM,MWF,1128Foreign Languages Building,"Lasersohn, P"
2018,spring,PHIL,523,2,UNKNOWN,66782,Lecture-Discussion,G2,03:30 PM - 06:30 PM,W,402Gregory Hall,"Levinstein, B"
2018,spring,PHIL,523,2,UNKNOWN,66783,Lecture-Discussion,G4,03:30 PM - 06:30 PM,W,402Gregory Hall,"Levinstein, B"
2018,spring,PHIL,421,3,UNKNOWN,51549,Lecture-Discussion,G1,09:30 AM - 10:50 AM,TR,217Gregory Hall,"Varden, H"
2018,spring,PHIL,421,3,UNKNOWN,51550,Lecture-Discussion,U1,09:30 AM - 10:50 AM,TR,217Gregory Hall,"Varden, H"
2018,spring,PHIL,420,2,UNKNOWN,43172,Lecture,A,12:30 PM - 01:50 PM,TR,276Loomis Laboratory,"Ceperley, D"
2018,spring,PHIL,501,2,UNKNOWN,51988,Lecture-Discussion,G2,03:30 PM - 06:30 PM,T,402Gregory Hall,"Ben Moshe, N"
2018,spring,PHIL,501,2,UNKNOWN,52267,Lecture-Discussion,G4,03:30 PM - 06:30 PM,T,402Gregory Hall,"Ben Moshe, N"
2018,spring,PHIL,203,4,UNKNOWN,35463,Lecture-Discussion,N,11:00 AM - 12:20 PM,TR,160English Building,"Newton, ARokosz, S"
2018,spring,PHIL,202,3,UNKNOWN,35461,Lecture-Discussion,C,02:00 PM - 03:20 PM,TR,217Gregory Hall,"Gilbert, D"
2018,spring,PHIL,438,3,UNKNOWN,54438,Lecture-Discussion,G1,01:00 PM - 01:50 PM,MWF,327Gregory Hall,"Frank, D"
2018,spring,PHIL,438,3,UNKNOWN,54437,Lecture-Discussion,UG1,01:00 PM - 01:50 PM,MWF,327Gregory Hall,"Frank, D"
2018,spring,PHIL,206,4,UNKNOWN,35464,Lecture-Discussion,X,09:30 AM - 10:50 AM,TR,1002Lincoln Hall,"Ben Moshe, NEllis, A"
2018,spring,PHIL,443,3,UNKNOWN,45794,Lecture-Discussion,G4,02:00 PM - 03:20 PM,TR,331Gregory Hall,"Newton, A"
2018,spring,PHIL,443,3,UNKNOWN,45793,Lecture-Discussion,U3,02:00 PM - 03:20 PM,TR,331Gregory Hall,"Newton, A"
2018,spring,PHIL,454,3,UNKNOWN,54442,Lecture-Discussion,G1,11:00 AM - 12:20 PM,TR,217Gregory Hall,"Gilbert, D"
2018,spring,PHIL,454,3,UNKNOWN,45796,Lecture-Discussion,U3,11:00 AM - 12:20 PM,TR,217Gregory Hall,"Gilbert, D"
2018,spring,PHIL,307,3,UNKNOWN,63408,Lecture-Discussion,A,09:00 AM - 09:50 AM,MW,165Noyes Laboratory,"Lasersohn, PNorman, CWu, M"
2018,spring,PHIL,511,2,UNKNOWN,58443,Lecture-Discussion,G2,03:30 PM - 06:30 PM,R,402Gregory Hall,"Sussman, D"
2018,spring,PHIL,511,2,UNKNOWN,58444,Lecture-Discussion,G4,03:30 PM - 06:30 PM,R,402Gregory Hall,"Sussman, D"
2018,spring,PHIL,109,3,UNKNOWN,37860,Lecture-Discussion,E,11:00 AM - 12:20 PM,TR,103Talbot Laboratory,"Rosenstock, B"
2018,spring,PHIL,102,3,UNKNOWN,39122,Lecture,AL1,02:00 PM - 02:50 PM,MW,1027Lincoln Hall,"Frank, D"
2018,spring,PHIL,102,3,UNKNOWN,49937,Lecture,BL1,11:00 AM - 11:50 AM,MW,23Psychology Building,"Frank, D"
2018,spring,PHIL,102,3,UNKNOWN,35431,Lecture-Discussion,C,11:00 AM - 12:20 PM,TR,327Gregory Hall,"Edwards, A"
2018,spring,PHIL,103,3,UNKNOWN,51145,Lecture,AL2,01:00 PM - 01:50 PM,MW,166Bevier Hall,"Weaver, C"
2018,spring,PHIL,100,3,UNKNOWN,49927,Lecture,AL1,10:00 AM - 10:50 AM,MW,149National Soybean Res Ctr,"Saenz, N"
2018,spring,PHIL,101,3,UNKNOWN,49932,Lecture,BL1,01:00 PM - 01:50 PM,MW,101Armory,"Levinstein, B"
2018,spring,PHIL,101,3,UNKNOWN,54424,Lecture-Discussion,D1,09:30 AM - 10:50 AM,TR,327Gregory Hall,"Keller, J"
2018,spring,PHIL,101,3,UNKNOWN,41652,Lecture-Discussion,H,12:30 PM - 01:50 PM,TR,327Gregory Hall,"Keller, J"
2018,spring,PHIL,107,3,UNKNOWN,35458,Lecture-Discussion,A1,02:00 PM - 03:20 PM,TR,327Gregory Hall,"Varden, H"
2018,spring,PHIL,104,3,UNKNOWN,41132,Lecture,AL1,11:00 AM - 11:50 AM,MW,101Armory,"Bojanowski, J"
2018,spring,PHIL,105,3,UNKNOWN,35449,Lecture-Discussion,E,09:30 AM - 10:50 AM,TR,331Gregory Hall,"Smith, A"
2018,spring,PHIL,105,3,UNKNOWN,35451,Lecture-Discussion,U1,12:30 PM - 01:50 PM,TR,331Gregory Hall,"Smith, A"
2018,spring,PHIL,471,3,UNKNOWN,54670,Lecture-Discussion,G1,11:00 AM - 11:50 AM,MWF,217Gregory Hall,"Weaver, C"
2018,spring,PHIL,471,3,UNKNOWN,54669,Lecture-Discussion,U1,11:00 AM - 11:50 AM,MWF,217Gregory Hall,"Weaver, C"
2018,spring,PHIL,410,3,UNKNOWN,39160,Lecture-Discussion,G4,10:00 AM - 11:20 AM,MW,205Gregory Hall,"Sanders, K"
2018,spring,PHIL,410,3,UNKNOWN,39159,Lecture-Discussion,U3,10:00 AM - 11:20 AM,MW,205Gregory Hall,"Sanders, K"
2018,spring,PHIL,477,3,UNKNOWN,39173,Lecture-Discussion,G,10:00 AM - 10:50 AM,MWF,217Gregory Hall,"Livengood, J"
2018,spring,PHIL,477,3,UNKNOWN,39172,Lecture-Discussion,UG,10:00 AM - 10:50 AM,MWF,217Gregory Hall,"Livengood, J"
2018,spring,PHIL,412,3,UNKNOWN,57121,Lecture-Discussion,G1,02:00 PM - 02:50 PM,MWF,217Gregory Hall,"Weinberg, S"
2018,spring,PHIL,412,3,UNKNOWN,57120,Lecture-Discussion,U1,02:00 PM - 02:50 PM,MWF,217Gregory Hall,"Weinberg, S"
2018,spring,PHIL,530,3,UNKNOWN,58447,Lecture-Discussion,NS,04:00 PM - 06:00 PM,M,402Gregory Hall,"Saenz, N"
2018,spring,PHIL,436,3,UNKNOWN,35551,Lecture-Discussion,G4,03:00 PM - 04:20 PM,TR,FLaw Building,"Arbolino, RHurd, H"
2018,spring,PHIL,436,3,UNKNOWN,35548,Lecture-Discussion,U3,03:00 PM - 04:20 PM,TR,FLaw Building,"Arbolino, RHurd, H"
2018,spring,PHIL,435,3,UNKNOWN,35536,Lecture-Discussion,R3,12:30 PM - 01:50 PM,TR,217Gregory Hall,"Savonius-Wroth, S"
2018,spring,PHIL,435,3,UNKNOWN,35543,Lecture-Discussion,R4,12:30 PM - 01:50 PM,TR,217Gregory Hall,"Savonius-Wroth, S"
2018,spring,PHIL,419,3,UNKNOWN,38578,Lecture,A,12:30 PM - 01:50 PM,TR,276Loomis Laboratory,"Ceperley, D"
2018,spring,PHIL,419,3,UNKNOWN,38579,Lecture,G,12:30 PM - 01:50 PM,TR,276Loomis Laboratory,"Ceperley, D"
2018,spring,SWAH,404,4,,,Lecture,CI,02:00 PM - 02:50 PM,MTR,215Davenport Hall,"Gathogo, MLutomia, A"
2018,spring,SWAH,202,5,,,Lecture-Discussion,A,10:00 AM - 10:50 AM,MTWF,1112Foreign Languages Building,"Gathogo, MLutomia, AWawire, G"
2018,spring,SWAH,202,5,,,Lecture-Discussion,B,01:00 PM - 01:50 PM,MTF,1048Foreign Languages Building,"Gathogo, MLutomia, AWawire, G"
2018,spring,SWAH,202,5,,,Lecture-Discussion,B,01:00 PM - 01:50 PM,W,1022Foreign Languages Building,"Gathogo, MLutomia, AWawire, G"
2018,spring,SWAH,409,3,UNKNOWN,68200,Lecture-Discussion,A,ARRANGED -,,,"Gathogo, M"
2018,spring,SWAH,408,3,UNKNOWN,45637,Lecture-Discussion,A1,10:00 AM - 10:50 AM,F,1048Foreign Languages Building,"Gathogo, M"
2018,spring,SWAH,408,3,,,Lecture-Discussion,A1,10:00 AM - 10:50 AM,TR,1140Foreign Languages Building,"Gathogo, M"
2018,spring,SWAH,406,3,UNKNOWN,38902,Lecture-Discussion,A,11:00 AM - 12:20 PM,MW,215Davenport Hall,"Gathogo, MLutomia, A"
2018,spring,BIOP,576,4,UNKNOWN,63301,Lecture,A,01:00 PM - 01:50 PM,MWF,2078Natural History Building,"Luthey-Schulten, Z"
2018,spring,BIOP,419,3,UNKNOWN,41129,Lecture,A,09:30 AM - 10:50 AM,TR,1103Siebel Center for Comp Sci,"Nelson, M"
2018,spring,ARTE,201,3,UNKNOWN,30422,Lecture,M1,09:00 AM - 10:20 AM,MW,340Art and Design Building,"Lucero, J"
2018,spring,ARTE,301,3,UNKNOWN,30427,Lecture,R8,09:30 AM - 10:50 AM,TR,320Flagg Hall,"Bergmark, JHetrick, L"
2018,spring,ARTD,448,3,UNKNOWN,61984,Lecture,A,01:00 PM - 02:20 PM,MW,315Art and Design Building,"Taylor, GThomas, J"
2018,spring,ARTD,326,3,UNKNOWN,51827,Lecture,T5,04:00 PM - 05:20 PM,TR,331Art and Design Building,"Bowman, MBullock, W"
2018,spring,ARTD,299,1,UNKNOWN,46831,Lecture,AD1,09:00 AM - 11:40 AM,MW,331Art and Design Building,"Robinson, S"
2018,spring,ARTH,215,3,UNKNOWN,30623,Lecture,A,11:00 AM - 12:20 PM,TR,131Flagg Hall,"Kreindler, K"
2018,spring,ARTH,211,3,UNKNOWN,63628,Lecture,A,04:00 PM - 05:20 PM,MW,101Armory,"Weissman, T"
2018,spring,ARTH,313,3,UNKNOWN,52425,Lecture,A,02:30 PM - 03:50 PM,MW,316Art and Design Building,"Sims, T"
2018,spring,ARTH,218,3,UNKNOWN,44814,Lecture-Discussion,S,02:00 PM - 03:20 PM,TR,1110Foreign Languages Building,"Kreindler, K"
2018,spring,ARTH,344,3,UNKNOWN,63635,Lecture,OV,10:30 AM - 11:50 AM,MW,316Art and Design Building,"Vazquez, O"
2018,spring,ARTH,436,3,UNKNOWN,54787,Lecture,LRG,03:30 PM - 04:50 PM,TR,316Art and Design Building,"Rosenthal, L"
2018,spring,ARTH,436,3,UNKNOWN,54786,Lecture,LRU,03:30 PM - 04:50 PM,TR,316Art and Design Building,"Rosenthal, L"
2018,spring,ARTH,391,1,UNKNOWN,68502,Lecture-Discussion,EJP,05:00 PM - 08:00 PM,F,ARRDanville IL,"Bauer, CGinsburg, R"
2018,spring,ARTH,541,4,UNKNOWN,51045,Lecture,A,03:00 PM - 05:50 PM,M,404Flagg Hall,"Kaganovsky, LRomberg, K"
2018,spring,ARTH,111,4,UNKNOWN,63609,Lecture,AL1,02:00 PM - 03:20 PM,TR,319Gregory Hall,"Senseney, J"
2018,spring,ARTH,240,3,UNKNOWN,60061,Lecture,DO,09:30 AM - 10:50 AM,TR,316Art and Design Building,"O'Brien, D"
2018,spring,ARTH,113,4,UNKNOWN,43876,Lecture,AL1,12:00 PM - 12:50 PM,MWF,134Temple Hoyne Buell Hall,"Sims, T"
2018,spring,ARTH,241,3,UNKNOWN,50196,Lecture,KR,02:00 PM - 03:20 PM,TR,316Art and Design Building,"Romberg, K"
2018,spring,ARTH,235,3,UNKNOWN,53014,Lecture,LR,11:00 AM - 12:20 PM,TR,316Art and Design Building,"Rosenthal, L"
2018,spring,NS,102,2,UNKNOWN,34584,Lecture-Discussion,B,09:00 AM - 09:50 AM,TR,337Armory,"Verone, A"
2018,spring,NS,303,3,UNKNOWN,68260,Lecture,A,10:30 AM - 11:50 AM,TR,337Armory,"Corapi, A"
2018,spring,NS,306,3,UNKNOWN,46710,Lecture-Discussion,A,02:00 PM - 03:20 PM,TR,337Armory,"Sordelet, T"
2018,spring,NS,307,3,UNKNOWN,47905,Lecture-Discussion,B,ARRANGED -,,,"Mayer, J"
2018,spring,NS,307,3,UNKNOWN,61256,Lecture-Discussion,LMH,01:00 PM - 03:50 PM,F,151Armory,"Mayer, J"
2018,spring,MDVL,201,3,UNKNOWN,43185,Lecture-Discussion,P,11:00 AM - 12:15 PM,TR,108English Building,"Wright, C"
2018,spring,MDVL,344,3,UNKNOWN,59734,Lecture,A,12:30 PM - 01:50 PM,TR,111David Kinley Hall,"Weiss, D"
2018,spring,MDVL,443,3,UNKNOWN,50022,Lecture-Discussion,G4,12:30 PM - 01:50 PM,TR,311Gregory Hall,"Mathisen, R"
2018,spring,MDVL,443,3,UNKNOWN,50021,Lecture-Discussion,U3,12:30 PM - 01:50 PM,TR,311Gregory Hall,"Mathisen, R"
2018,spring,MDVL,571,4,UNKNOWN,40116,Lecture-Discussion,G,03:00 PM - 04:50 PM,T,1118Foreign Languages Building,"Hoefig, V"
2018,spring,MDVL,440,3,UNKNOWN,40397,Lecture-Discussion,G4,01:00 PM - 01:50 PM,MWF,G36Foreign Languages Building,"Layton, R"
