0,1,2,3,4,5,6,7,8,9,10,11,12
2017,fall,ACCY,410,3,UNKNOWN,62729,Lecture-Discussion,C3,11:00 AM - 12:20 PM,TR,3003 Business Instructional Fac,"Steward, C"
2017,fall,ACCY,410,3,UNKNOWN,64654,Lecture-Discussion,C4,11:00 AM - 12:20 PM,TR,3003 Business Instructional Fac,"Steward, C"
2017,fall,ACCY,410,3,UNKNOWN,62730,Lecture-Discussion,D3,11:00 AM - 12:20 PM,MW,3001 Business Instructional Fac,"Kustanovich, M"
2017,fall,ACCY,410,3,UNKNOWN,64656,Lecture-Discussion,D4,11:00 AM - 12:20 PM,MW,3001 Business Instructional Fac,"Kustanovich, M"
2017,fall,ACCY,410,3,UNKNOWN,62731,Lecture-Discussion,E3,03:30 PM - 04:50 PM,MW,3001 Business Instructional Fac,"Kustanovich, M"
2017,fall,ACCY,410,3,UNKNOWN,64657,Lecture-Discussion,E4,03:30 PM - 04:50 PM,MW,3001 Business Instructional Fac,"Kustanovich, M"
2017,fall,ACCY,410,3,UNKNOWN,62732,Lecture-Discussion,F3,08:00 AM - 09:20 AM,MW,3001 Business Instructional Fac,"Kustanovich, M"
2017,fall,ACCY,410,3,UNKNOWN,64658,Lecture-Discussion,F4,08:00 AM - 09:20 AM,MW,3001 Business Instructional Fac,"Kustanovich, M"
2017,fall,ACCY,415,3,UNKNOWN,29676,Lecture-Discussion,AE1,02:00 PM - 03:20 PM,MW,1025 Business Instructional Fac,"Ciconte, W"
2017,fall,ACCY,415,3,UNKNOWN,64648,Lecture-Discussion,AE2,03:30 PM - 04:50 PM,MW,1025 Business Instructional Fac,"Ciconte, W"
2017,fall,ACCY,415,3,UNKNOWN,65021,Lecture-Discussion,AE3,11:00 AM - 12:20 PM,MW,2011 Business Instructional Fac,"Ciconte, W"
2017,fall,ACCY,451,3,UNKNOWN,49130,Lecture-Discussion,A3,11:00 AM - 12:20 PM,TR,2001 Business Instructional Fac,"Donohoe, M"
2017,fall,ACCY,451,3,UNKNOWN,63159,Lecture-Discussion,A4,11:00 AM - 12:20 PM,TR,2001 Business Instructional Fac,"Donohoe, M"
2017,fall,ACCY,451,3,UNKNOWN,54569,Lecture-Discussion,B3,12:30 PM - 01:50 PM,TR,2001 Business Instructional Fac,"Donohoe, M"
2017,fall,ACCY,451,3,UNKNOWN,63160,Lecture-Discussion,B4,12:30 PM - 01:50 PM,TR,2001 Business Instructional Fac,"Donohoe, M"
2017,fall,ACCY,451,3,UNKNOWN,62733,Lecture-Discussion,C3,02:00 PM - 03:20 PM,TR,2063 Business Instructional Fac,"Sternburg, T"
2017,fall,ACCY,451,3,UNKNOWN,63161,Lecture-Discussion,C4,02:00 PM - 03:20 PM,TR,2063 Business Instructional Fac,"Sternburg, T"
2017,fall,ACCY,451,3,UNKNOWN,63119,Lecture-Discussion,D3,08:00 AM - 09:20 AM,TR,2057 Business Instructional Fac,"Donohoe, M"
2017,fall,ACCY,451,3,UNKNOWN,63163,Lecture-Discussion,D4,08:00 AM - 09:20 AM,TR,2057 Business Instructional Fac,"Donohoe, M"
2017,fall,ACCY,500,2,UNKNOWN,49761,Lecture-Discussion,ADV,02:00 PM - 03:20 PM,TR,241 Wohlers Hall,"Augusto Sampaio Franco de Lima, G"
2017,fall,ACCY,500,2,UNKNOWN,58446,Lecture-Discussion,GRD,03:30 PM - 04:50 PM,TR,241 Wohlers Hall,"Augusto Sampaio Franco de Lima, G"
2017,fall,ACCY,500,2,UNKNOWN,62025,Lecture-Discussion,MSB,12:30 PM - 01:50 PM,TR,2057 Business Instructional Fac,"Zhang, L"
